,categories,checkinsCount,createdAt,id,lat,lng,name,usersCount,main_categorie
30770,['Dance Studio'],0,,5241c505498eaacf850503f1,59.99507627128235,29.76172713986442,Балтийское созвездие,0,Arts & Entertainment
30771,['Bakery'],0,,4f76d4bbe4b05c37fad9de76,59.99371026080729,29.76127063540447,Кулинария,0,Food
30791,['College Academic Building'],0,,570bd67b498e08a7982789f8,59.995630641022,29.76273673142278,Upportunities language center,0,College & University
30838,['Department Store'],0,,4f006b55be7bbcd4f417b222,59.99803247693917,29.765348115086358,Полушка,0,Shop & Service
30839,['Residential Building (Apartment / Condo)'],0,,514181a4e4b02dba3ca7805f,59.994275681892674,29.763572216033936,"пр. Ленина, 35",0,Residence
30840,['Building'],0,,5244055b11d2c2469addcfe0,59.99747449866813,29.76362663672024,ТКТ Кронштадт,0,Professional & Other Places
30862,['Residential Building (Apartment / Condo)'],0,,53d40a3b498eb112912787e8,60.000273233804414,29.761592889411467,зосимова 6/40,0,Residence
30864,['Caucasian Restaurant'],0,,58960a1b23188e0f0200e67e,60.00125,29.763226,Нар Шараб,0,Food
30865,['Eastern European Restaurant'],0,,4f830e8ee4b08807814890fa,60.001314267457566,29.762284755706787,Кафе «Кронштадтские ворота»,0,Food
30873,['Residential Building (Apartment / Condo)'],0,,51846a23498e370b47ce28bf,60.00086873682186,29.762896996630506,Зосимова 4,0,Residence
30877,['University'],0,,4f72ba36e4b06c4afda8d409,59.999276435976334,29.762765023603595,Гусэ,0,College & University
30878,['Residential Building (Apartment / Condo)'],0,,538109cf498ede9f52befb3d,59.997482,29.765461,Большевистская 6/8,0,Residence
30879,['Field'],0,,51c54e55498e74fec2583f68,60.00186640384642,29.766437453867074,Вал,0,Outdoors & Recreation
30942,['Building'],0,,521a37c1498efa4ab484c668,60.001053254089655,29.767972589475395,фитнесс Натали на Восстания,0,Professional & Other Places
31022,['Playground'],0,,52696b1f11d25401b478aed3,60.001285552978516,29.76766014099121,Площадка,0,Outdoors & Recreation
31042,['Military Base'],0,,50163976e4b0cfd78bc5d645,60.00171392157257,29.76733670894651,Казарма ВЧ 37535,0,Professional & Other Places
31074,['Car Wash'],0,,515d9949e4b06e030da3aef4,60.00050947957533,29.773021891339425,Мойка,0,Shop & Service
31085,['Residential Building (Apartment / Condo)'],0,,58a847504ca49b71b4232835,59.998792,29.771009,У Тихомирыча,0,Residence
31143,['Building'],0,,53384004498eab568f280365,59.99864815018394,29.77168321609497,"Кронштадтская ул., 5",0,Professional & Other Places
31147,['Snack Place'],0,,5198b0c9498e01d9043853dc,59.998485,29.768614,Кают-компания,0,Food
31336,['Miscellaneous Shop'],0,,508a9149e4b0953c4010b83a,59.998320602069214,29.769370380835714,Торговый Комплекс,0,Shop & Service
31339,['Furniture / Home Store'],0,,4f06f355e4b05dd3a181af60,59.99861526489258,29.769855499267578,"Мебельный магазин (ТК ""Центр"")",0,Shop & Service
31342,['Courthouse'],0,,530d8a0d498e0e5e2f25c94a,59.99530522855281,29.779181395560755,"Мировые судьи участков №109, 110",0,Professional & Other Places
31347,['Veterinarian'],0,,4df8c5a1d164d347cc738634,59.99839634570625,29.76760465964279,Центр Помощи Животным ''Гард'',0,Professional & Other Places
31496,['Residential Building (Apartment / Condo)'],0,,519febec498ebbacd6a300d2,59.9867076522912,29.776868639032617,Петровская 8,0,Residence
31634,['Bridge'],0,,57248cfc498ef3f9da9ef2ee,59.988132,29.76646,Мост у Петровского дока,0,Outdoors & Recreation
31644,['Monument / Landmark'],0,,4e0f2e38b61c3fe4780ac6b1,59.98703186731891,29.768787071161714,Памятник Петру I,0,Professional & Other Places
31647,['Monument / Landmark'],0,,507abd0ee4b00760cba0bca0,59.98846986790074,29.767906665802002,Памятник изобретателю радио А. С. Попову,0,Professional & Other Places
31709,['Concert Hall'],0,,511a4b57e4b066682329fcf0,59.99355805904375,29.76294726133347,Кронштадтский Дворец культуры,0,Arts & Entertainment
31720,['Bakery'],0,,5007ad01e4b092cb600ec0f8,59.99348458914176,29.763334378739767,фантастическая кулинария,0,Food
31726,['Bank'],0,,5040d033e4b0591b22567742,59.99344244134756,29.76341021198599,Балтийский Банк,0,Shop & Service
31729,"[""Dentist's Office""]",0,,50e003c4e4b09f5e8b2e22ee,59.9935245248851,29.763014316558834,Стоматология Русь-дент,0,Professional & Other Places
31731,['Building'],0,,50fa52e5e4b00724440f3718,59.99340304715524,29.765260130276324,ГБР Кронштадтский район,0,Professional & Other Places
31738,['Residential Building (Apartment / Condo)'],0,,5238a4bb498ecdaeb50b2c02,59.99395247497442,29.76320908326476,Ленина 39,0,Residence
31747,['Post Office'],0,,4ffeab00e4b021eb8b9466ad,59.9939263550636,29.7636162124107,Почта России 197760,0,Professional & Other Places
31749,['Office'],0,,50cae9d0e4b0d07017e0eed3,59.993864,29.76373,Агенство Недвижимости,0,Professional & Other Places
31754,['Convenience Store'],0,,4f2da417e4b0620356d18880,59.99439847097563,29.763942703487622,Норман,0,Shop & Service
31756,['Café'],0,,4df738611495dd5ffb853e9d,59.99462960154542,29.764135879415583,Кафе Сказка,0,Food
31761,['Sushi Restaurant'],0,,4d8a22244757721eb170b069,59.994776866960855,29.76445539700235,Евразия,0,Food
31772,['Park'],0,,4f1f2739e4b0c30f8e805b92,59.99538510054499,29.765787191711162,Андреевский сад,0,Outdoors & Recreation
31773,['Café'],0,,4d78acd1db7c54816f1d34f2,59.99574002209318,29.76430171272816,Каштан,0,Food
31775,['High School'],0,,50ab33f1e4b0cb3d3a0e7f45,59.995777625331876,29.763931807362816,Малое здание школы 425,0,Professional & Other Places
31776,['City Hall'],0,,514407a0e4b0fd5cb1f0f628,59.99462186745382,29.764456668149077,Уфмс Кронштадского Района,0,Professional & Other Places
31777,['Dumpling Restaurant'],0,,5216ebb311d2aea68b0d73f2,59.994674,29.764399,Амулет,0,Food
31788,['Building'],0,,50bc42e7e4b04efa2ff137c2,59.9949326204359,29.764751022291122,Ростелеком,0,Professional & Other Places
31802,['Automotive Shop'],0,,51aae32e498e2da620f8f960,59.998410783005674,29.763273641713074,Автомагазин,0,Shop & Service
31808,['Church'],0,,4ea13e28cc2102b34c7b9225,59.99826912281219,29.76666163620554,Собор Владимирской иконы Божией Матери,0,Professional & Other Places
31813,['Bus Stop'],0,,4f89331de4b060b7f7323426,59.997797023302226,29.76603507481317,Остановка 101,0,Travel & Transport
31828,['Japanese Restaurant'],0,,4f8af375e4b005c392852c95,59.99768121906474,29.766445038653192,Суши WOK,0,Food
31831,['Salon / Barbershop'],0,,58e8af15fc73d405a2480eea,59.99803,29.765755,Diva,0,Shop & Service
31833,['Bakery'],0,,588dee1e7a8f0422369d162b,59.997358,29.763105,Пекарня-булочная,0,Food
31837,['School'],0,,4f8531dde4b0be4a11b24e52,59.99611803343738,29.762436293136734,Школа №425 им. П.Л. Капицы,0,Professional & Other Places
31840,['Bus Stop'],0,,4ed2048e722e01c5845083f7,59.997446682906286,29.765866744568246,Остановка 405,0,Travel & Transport
31843,['Shopping Mall'],0,,4c466f910f5aa593dfff7a76,59.99754880042943,29.766029556094306,ТК «Кронштадтский»,0,Shop & Service
31844,['Caucasian Restaurant'],0,,58f8deb8610f042ee28de415,59.9973,29.766306,"Грузинская пекарня ""Хачапури""",0,Food
31868,['Military Base'],0,,57e24246498e349b765bf620,60.000247,29.765946,Бывшая воинская часть 25059,0,Professional & Other Places
31872,['Athletics & Sports'],0,,4f54be19e4b002a744c7bc53,60.01106219107577,29.72135169775907,Клуб Эйс,0,Outdoors & Recreation
31878,['Salon / Barbershop'],0,,520f5ff211d29e68bb8b5dec,60.00252914428711,29.772451400756836,"Салон Красоты ""Стиль""",0,Shop & Service
31888,['Furniture / Home Store'],0,,53a05327498ee5525b4cdb41,60.00169859066782,29.767492126158597,Дверь в лето,0,Shop & Service
31889,['Supermarket'],0,,4ef104fb7ed1f6753d9318b0,59.99906506958563,29.768057069810066,Пятёрочка,0,Shop & Service
31931,['Residential Building (Apartment / Condo)'],0,,515206f2e4b005467b024fa3,59.99883685706536,29.76736035647114,"Ленина, 5",0,Residence
31940,['Farmers Market'],0,,52d25f30498e3f956df9a276,59.99881721488223,29.769187178425042,Владимирская улица 19,0,Shop & Service
31941,['Fountain'],0,,51a8c380498e97e996f2e201,59.99928550536667,29.767910558372204,маленький фонтан на Ленина,0,Outdoors & Recreation
31944,['Auto Dealership'],0,,4fae2e48e4b0b84e1c92a4e2,60.00092434502002,29.768504542823493,АвтоСервис,0,Shop & Service
32198,['General Entertainment'],0,,4ead3818722eefae845835fb,59.996471461749934,29.777503939962784,Кронштадтский Дом Молодежи,0,Arts & Entertainment
32243,['City Hall'],0,,5072aba0e4b054850505ece1,59.99746254410624,29.77397918701172,ЛенСвет,0,Professional & Other Places
32339,['Residential Building (Apartment / Condo)'],0,,51f6b82d498e3cd1debfbd36,59.99936623324918,29.77365502788435,"Улица Восстания, 74",0,Residence
32345,['Arcade'],0,,5201ea18498e3454f9ec8e1b,59.9962328883664,29.777619703313643,Тир ЦСКА,0,Arts & Entertainment
32348,['Automotive Shop'],0,,50c3369de4b032fa81df2b26,59.99808128198456,29.77330110723607,Шиномонтаж,0,Shop & Service
32432,['Monument / Landmark'],0,,53b02e33498e55bfbfd9adda,59.987326496931054,29.777790104494372,Памятник погибшим на клипере «Опричник»,0,Professional & Other Places
32441,['Other Great Outdoors'],0,,4dbbed92fa8cee72733e1283,59.98583555615148,29.7704775817254,"Причал ""Паромная пристань""",0,Outdoors & Recreation
32449,['Gym Pool'],0,,5177b497e4b02e3e27f71f9d,59.98763580725865,29.78015804822388,Бассейн,0,Outdoors & Recreation
32517,['Tree'],0,,523c0d39498eff89a339f3c6,59.98968505859375,29.77798843383789,Дуб Макарова Степана Осиповича,0,Outdoors & Recreation
32530,['Nursery School'],0,,55ffa309498e3854e5d1e921,59.99498222184395,29.779300506046724,Детский сад № 13,0,Professional & Other Places
32534,['Event Space'],0,,5178e62ce4b00bdd03cd1943,59.993966,29.774719,Клуб «Юный моряк»,0,Professional & Other Places
32535,['Nail Salon'],0,,53552f8e498e27fc50fb7ff8,59.99389723952388,29.778239532092183,"Педикюр,наращивание ресниц!",0,Shop & Service
32536,['Martial Arts Dojo'],0,,4f54f199e4b0639bbc09fde6,59.994244145203716,29.778788790298055,"""коби-кай""",0,Outdoors & Recreation
32538,['College Soccer Field'],0,,572c6977498e3519b93b64b7,59.995457,29.778673,Стадион 423школы,0,College & University
32540,['Student Center'],0,,52e3d08a498e21919fef9c4c,59.991167579034375,29.779948333214925,Подростково-молодежный клуб «Ровесник»,0,College & University
32541,['Military Base'],0,,515599a2e4b046bb0a1336ff,59.99182752851139,29.780274355617554,459 Военный Следственный Отдел СК РФ,0,Professional & Other Places
32610,['Harbor / Marina'],0,,53a1a333498e57c5a86c6e82,59.98815774537421,29.769597196594642,Кронштадтский Порт,0,Outdoors & Recreation
32634,['Dutch Restaurant'],0,,5b8161f267e5f2002c820327,59.987983,29.769433,Голландская кухня,0,Food
32649,['Café'],0,,4d4e9f3c4a38b60cc5c2eb66,59.98806527808665,29.769375865890623,Таверна,0,Food
32698,['Garden'],0,,55e9d40b498e795a576f9c4a,59.992389422772256,29.771573090325315,Der versteckte Apfelgarten (Скрытый яблоневый сад),0,Outdoors & Recreation
32706,['Sandwich Place'],0,,53de9afd498e59584be74898,59.99639402329022,29.766313373210163,Subway,0,Food
32728,['History Museum'],0,,4fa93008754a40bf156c0261,59.99450102566966,29.765589237213135,Кронштадтский музей Владимира Шатрова,0,Arts & Entertainment
32732,['Government Building'],0,,4f61adb8e4b0448e9b0ed1b5,59.99346953184236,29.762283207376488,Мои документы,0,Professional & Other Places
32736,['Dessert Shop'],0,,50da8981e4b06bd2fe347afb,59.993278,29.763216,"""Север-Метрополь""",0,Food
32747,['Outdoor Sculpture'],0,,4e6cdafbd4c09a17a5c56528,59.994491156184566,29.766129894404564,Дерево Желания,0,Arts & Entertainment
32753,['Miscellaneous Shop'],0,,584be62af9edc530cd523ca7,59.996769,29.767108,гостиный двор,0,Shop & Service
32761,['Library'],0,,4fddda36e4b0dce4009c86cb,59.99572854905934,29.76744101403022,Центральная районная библиотека,0,Professional & Other Places
32763,['Fountain'],0,,4f86f52de4b0bd6fe0e12c79,59.99601180768681,29.76633182022641,Фонтан,0,Outdoors & Recreation
32765,['Hardware Store'],0,,508784bde4b01092206e907b,59.995609283447266,29.768102645874023,"Магазин ""Инструмент Плюс""",0,Shop & Service
32766,['Residential Building (Apartment / Condo)'],0,,4ff9a037e4b058e1661dde23,59.995513773714954,29.769355721903917,Советская 47,0,Residence
32767,['Travel Agency'],0,,4edde4c893ad464d2c9a55fe,59.99653140422593,29.766307130708086,АэроТур,0,Shop & Service
32769,['Residential Building (Apartment / Condo)'],0,,544d13db498ece3f8d017cf5,59.996303720636284,29.770996570587158,Флотская 10,0,Residence
32770,['Bank'],0,,4f489b89e4b01d17b9edcc3f,59.996198800747294,29.765343522470705,Сбербанк,0,Shop & Service
32772,['Travel Agency'],0,,529b12ed11d2974928b6e5d8,59.996413746706914,29.76658074605088,Агентство Mykoti,0,Shop & Service
32773,['Cosmetics Shop'],0,,55167f82498e6ccba1176d46,59.996300317851,29.76677077514206,Reni Parfume,0,Shop & Service
32775,['Souvenir Shop'],0,,56bf267acd10414e95ddae1e,59.99615504695015,29.766576032328345,Сувениры Кронштадта,0,Shop & Service
32776,['Coffee Shop'],0,,5915a1dce2ead12289cb6325,59.99632,29.766768,Nyxpresso,0,Food
32777,['Aquarium'],0,,57c31bf9498e726a09dbd761,59.996346,29.767693,Ira's Home,0,Arts & Entertainment
32778,['Mobile Phone Shop'],0,,56c584eccd106ec3500819a1,59.99620181903667,29.76658824754481,Теле 2,0,Shop & Service
32780,['Sporting Goods Shop'],0,,53138d5d11d2c55d51f3c112,59.99670078778397,29.766125387108524,Спорт,0,Shop & Service
32789,['Electronics Store'],0,,5066e9f6e4b062f08ec807b4,59.9964596537599,29.767758882995718,Магазин Электрон,0,Shop & Service
32791,['Language School'],0,,57cabdea498ec171bd0a0301,59.996728,29.76861,Английская школа Tasty English,0,Professional & Other Places
32794,['Bank'],0,,567d5e3b498e18e100501a50,59.9967215971498,29.7660729503764,"Банк ""Пойдём!""",0,Shop & Service
32799,['Bike Rental / Bike Share'],0,,572a6104498e93ddc07a2441,59.996421750809226,29.766898155212402,Mykotibike,0,Travel & Transport
32801,['Medical Center'],0,,4fc8f0b2e4b04d3e91f984e7,59.998084072457424,29.767496053030452,Аптека,0,Professional & Other Places
32816,['Playground'],0,,55d6eafe498ef8c8268eb165,59.99744951939604,29.769399212231605,Детская площадка,0,Outdoors & Recreation
32819,['Residential Building (Apartment / Condo)'],0,,50bf40ace4b0a8366773b61b,59.99715814739001,29.774814929084762,"Флотская, 13",0,Residence
32823,['Residential Building (Apartment / Condo)'],0,,50a25d75e4b09db6adbd9386,59.998936131340024,29.767945010498018,"Ленина, 8",0,Residence
32825,['Doner Restaurant'],0,,591f631335811b4606af6371,59.998226,29.768826,Шаверма 24,0,Food
32827,['Mobile Phone Shop'],0,,5421b253498e989575ed5491,59.997687866178545,29.766093492507935,Tele2,0,Shop & Service
32830,['School'],0,,5048fa1772da34852451d652,59.99944747147775,29.769043922424316,Школа №422,0,Professional & Other Places
32831,['Salon / Barbershop'],0,,5458eb15498e5e33a6606560,59.99683179013517,29.766650814865773,"Школа-студия наращивания ресниц ""Ольги Бурзиной""",0,Shop & Service
32832,['Bus Station'],0,,4e997a9fb634d75c1883f1c0,59.997611,29.765759,Автовокзал Кронштадт,0,Travel & Transport
32834,['Bar'],0,,58724b586d349d615a4dfd66,59.99807,29.768803,В Дрова,0,Nightlife Spot
32836,['Electronics Store'],0,,50122456e4b0befd124f3bde,59.99758057014504,29.765911102294922,Юлмарт Outpost,0,Shop & Service
32837,['Café'],0,,5393017b498e6a4f5885c8a1,59.99760437011719,29.766016006469727,"кафе ""Традиции""",0,Food
32838,['Toy / Game Store'],0,,51e56a21498e89a85534594b,59.99732348085445,29.767792825681017,"Детский Магазин ""Алладин""",0,Shop & Service
32843,['Café'],0,,5568680d498eec45a89a220a,59.997636436565465,29.766475873895786,"Кафе ""Традиция""",0,Food
32845,['Candy Store'],0,,514eeb8fe4b05b70c7e10a85,59.99896198215143,29.76798461691751,Кондитерская Лакомка,0,Shop & Service
32846,['Electronics Store'],0,,534d326e498e1c818520e598,59.99772443215418,29.766170837315766,Позитроника,0,Shop & Service
32848,['Mobile Phone Shop'],0,,531310f5498e3f88ca23b51f,59.997761,29.766093,Мегафон,0,Shop & Service
32849,['Tanning Salon'],0,,53034ebe498eef2fc5dae022,59.99775931329278,29.765996242553584,Пальма,0,Shop & Service
32852,['Residential Building (Apartment / Condo)'],0,,51720c16e4b09fc931ea35c4,60.00140136436575,29.767755302119753,Проспект Ленина 5в,0,Residence
32863,['Gas Station'],0,,4ffd55d0e4b05064a1560ddd,60.00079177857468,29.772597119925727,ТНК,0,Shop & Service
32880,['Business Center'],0,,4fc3c64ee4b0b469dfa87b8e,59.98856096210125,30.176155406011212,Lakhta Centre (Лахта центр),0,Professional & Other Places
32884,['Harbor / Marina'],0,,4f452300e4b0c24ce34028f8,60.00071539669487,29.774001117863047,Военно-охотничье общество «Шанхай»,0,Outdoors & Recreation
32895,['Beer Store'],0,,5aedfe127e4b4e00319f01b0,59.99898,29.767925,Beerstadt,0,Shop & Service
32899,['Miscellaneous Shop'],0,,4f9a740ee4b0b04583621da1,59.99864729178879,29.7692035843901,Fix Price (все по 36 рублей),0,Shop & Service
32949,['Auto Workshop'],0,,4f675c14e4b0ea77d01516b3,60.00031030002746,29.772942904980173,КронштадтАвто,0,Shop & Service
33009,['Residential Building (Apartment / Condo)'],0,,57bc83a3498e91657bed0e66,59.998465,29.770997,Tuxomupoff's place,0,Residence
33015,['Residential Building (Apartment / Condo)'],0,,505f1bfae4b02adef0ba3e40,59.998956989465796,29.772755277880652,Восстания 72а,0,Residence
33043,['Residential Building (Apartment / Condo)'],0,,51cf773a498e6594b50ace4b,59.99732559506923,29.773570186339384,Флотская 17,0,Residence
33044,['College Library'],0,,531d8345498e8d90106ed561,59.997280406534024,29.77510037224252,Детская библиотека,0,College & University
33048,['Museum'],0,,56f69a09498e3c07108cce53,59.99843778192695,29.77782397637694,Музей тельняшки,0,Arts & Entertainment
33182,['Medical Center'],0,,4fae59b6e4b028e6bc7e088e,59.996422609311345,29.778134038383552,Поликлиника,0,Professional & Other Places
33184,['Parking'],0,,4ea5aa6ef7909c68df757e3f,59.995828416848596,29.78099893940358,Стоянка для автомобилей,0,Professional & Other Places
33192,['Building'],0,,4ef729270e013b2125e06ad6,59.997907225349394,29.777331175733504,автомойка Р\А,0,Professional & Other Places
33365,['Flower Shop'],0,,57177ebc498ec5d6753330cf,59.993311,29.782859,Цветы 24,0,Shop & Service
33368,['Residential Building (Apartment / Condo)'],0,,5173cd1ee4b041839c555371,59.99264149290752,29.787780082760246,Комсомола 3/2,0,Residence
33369,['Hospital'],0,,58a891238ae363643f03f29a,59.987361,29.794997,городская инфекционная больница 36,0,Professional & Other Places
33370,['Residential Building (Apartment / Condo)'],0,,50597f3ee4b04c48e40b65a2,59.99229995232283,29.790776446390836,Аммермана 2,0,Residence
33374,['Bus Line'],0,,52e71921498e4725c2bb6506,59.98919304501326,29.78709346862544,остановка Единицы И Двойки,0,Travel & Transport
33376,['Residential Building (Apartment / Condo)'],0,,50200b13e4b093a302de613d,59.98745635255051,29.78837116329597,"Мануильского, 37",0,Residence
33378,['Residential Building (Apartment / Condo)'],0,,5184c217498ee41629540732,59.99003946983672,29.788194894790646,"Аммермана, 28",0,Residence
33379,['Residential Building (Apartment / Condo)'],0,,51a0f31b498e46902791aa8c,59.99102877425886,29.780413880951368,Якорная площадь 3 корпус Б,0,Residence
33380,['Arcade'],0,,57a394b6498e7321602e0432,59.991802,29.791395,На Манике,0,Arts & Entertainment
33384,['Residential Building (Apartment / Condo)'],0,,50a8b524e4b044e8ac6cd560,59.99354056511046,29.786432188736505,"Гусева, 5",0,Residence
33386,['Ballroom'],0,,57c80c45498e17db5366f58a,59.990692,29.792593,Y Volodi,0,Professional & Other Places
33387,['Office'],0,,4fcd9076e4b0409de3a22417,59.98726305905752,29.7922832423859,ПетербургГаз,0,Professional & Other Places
33388,['Auditorium'],0,,5731a07f498e672678509d20,59.987356,29.787438,мхк,0,Professional & Other Places
33498,['Gym'],0,,51e40de9498e3113eef9e7a1,59.985439327369264,29.78792767491169,Тренажерный зал,0,Outdoors & Recreation
33569,['Mobile Phone Shop'],0,,506c9d383d7c5efc538c176f,59.991961,29.776843,МТС,0,Shop & Service
33578,['Eastern European Restaurant'],0,,51437f80e4b03cf3087ffa81,59.986918254043495,29.775117484353608,Гранд-кафе «Bridge»,0,Food
33643,['Souvenir Shop'],0,,5b817bd595d986002c956a17,59.988293,29.774006,Сувенирный буфетъ,0,Shop & Service
33687,['Supermarket'],0,,4f3dd936e4b090fd1680683a,59.9901235888968,29.774998273044652,Народная 7Я семьЯ,0,Shop & Service
33690,['Café'],0,,50c33252e4b0ebaba0d5a346,59.99027897526759,29.775093842995297,Штиль,0,Food
33691,['Park'],0,,53ad3752498ebebb7bdc2543,59.98769316585848,29.777115577298254,Летний сад,0,Outdoors & Recreation
33708,['Historic Site'],0,,4fa57234e4b0d607b91959a3,59.99191366882509,29.774958449477072,Вечный огонь,0,Arts & Entertainment
33710,['Other Event'],0,,5b80ef1c89b06a002c674169,59.992217,29.775559,Бегущий город - Кронштадт-2018,0,Event
33711,['Monument / Landmark'],0,,4e0f223a22711665f61b584b,59.99157357683106,29.77531113854068,Памятник Адмиралу Макарову,0,Professional & Other Places
33716,['Canal'],0,,4fafa48de4b08a88c631c6b1,59.99048390999177,29.77537055121239,Овраг,0,Outdoors & Recreation
33720,['Salon / Barbershop'],0,,50f548a8e4b071b7b4261036,59.993608345452756,29.77847217497663,"Салон ""Под солнышком""",0,Shop & Service
33723,['Bridge'],0,,4fe05ea9e4b096aa57eb0f43,59.99305942891531,29.777650805155233,Мост Советский,0,Outdoors & Recreation
33729,['Medical Lab'],0,,57c958ea498e94b3065f5d1d,59.99025,29.775032,Центр семейной медицины,0,Professional & Other Places
33732,['Playground'],0,,4e58e217483b865169d63857,59.99069781444333,29.775475133688136,Детская Площадка,0,Outdoors & Recreation
33739,['Tree'],0,,525a7140498e688253808365,59.99138074225655,29.778259145979323,Дуб посаженный Адмиралом Макаровым 1902 г.,0,Outdoors & Recreation
33742,['Toy / Game Store'],0,,51b58235498eef5fa90ac0f7,59.99434006978961,29.77360846841017,Детские Товары,0,Shop & Service
33745,['Government Building'],0,,50dadd4be4b0b09481f7a1b3,59.995148255696655,29.770496488667764,ФРС Кронштадтский Район,0,Professional & Other Places
33746,['Monument / Landmark'],0,,51f4d837498e264eaa957396,59.99293431813041,29.777240753173828,Орудие им. И. М. Тамбасова,0,Professional & Other Places
33749,['Dance Studio'],0,,51a236f5498eb4e0b8afb7f0,59.99419252638688,29.77753838293107,"шоу-балет ""Талисман"" Кронштадтский Дворец Молодежи",0,Arts & Entertainment
33756,[],0,,4fbb4d42e4b07984a89aef55,59.997515701299626,29.770677770173624,Хоккейная площадка,0,
33759,['Residential Building (Apartment / Condo)'],0,,52e3a20c498e98fee27122f1,59.99608700310375,29.77495486947346,Флотская улица дом 4 литер Л,0,Residence
33767,['Residential Building (Apartment / Condo)'],0,,5265317c11d2a10b08c93789,59.99427860225041,29.779059115003747,"ул. Восстания, д. 26",0,Residence
33783,['Residential Building (Apartment / Condo)'],0,,535b7724498e042282be88b1,59.99456025337272,29.77786316389162,Флотская 2,0,Residence
33790,['Shopping Mall'],0,,50c85546498e50cfc72ee8a5,59.9975138663785,29.768730054669685,ТК «Центр»,0,Shop & Service
33801,['Residential Building (Apartment / Condo)'],0,,51e57ffe498ed2d925deb974,59.997740012692844,29.772047296011035,Флотская 21,0,Residence
33802,['Residential Building (Apartment / Condo)'],0,,5a41002e06fb603df121c13f,59.997856,29.772745,Владимирская 17,0,Residence
33803,['Club House'],0,,5319c594498eebad19df7795,59.9977478058017,29.770600282057064,"хореографическая студия ""Феерия""",0,Professional & Other Places
33809,['Residential Building (Apartment / Condo)'],0,,529bded6498ee8e9005d7359,59.99848491338401,29.77093568612845,Кронштадтская 9,0,Residence
33816,['Nail Salon'],0,,4fa6a08be4b0217538ed18bd,59.998392298269565,29.769356097472674,Салон красоты ШИКолад,0,Shop & Service
33818,['Bakery'],0,,544a6188498e954e945920ec,59.99756182342099,29.770974143807994,BONAPÉ,0,Food
33824,['Residential Building (Apartment / Condo)'],0,,57a502d7498ec7be83af86d9,59.999434,29.771031,Карла-Маркса 4/11,0,Residence
33825,['Café'],0,,570e36fb498e552d78bf38fc,59.998489,29.76915,Вкусный,0,Food
33826,['Residential Building (Apartment / Condo)'],0,,525ec26e11d267459390ec9f,59.99745181444548,29.769022464752197,Флотская 14,0,Residence
33943,['Salon / Barbershop'],0,,50a5f5c2e4b0050ef4d86674,59.99755564004576,29.765711015767636,Дуэт+,0,Shop & Service
34047,['Laboratory'],0,,5846e65c91936a68f81c381f,59.997535,29.777213,восстания 7,0,Professional & Other Places
34142,['Scenic Lookout'],0,,53f9fbea498eaf3f62ec1899,60.02301011298457,29.782824871410135,Берег Финского залива,0,Outdoors & Recreation
34178,['Car Wash'],0,,534d4309498e73288d399a80,60.009063720703125,29.80684471130371,Автомойка,0,Shop & Service
34201,[],0,,4fd46a90e4b00a1643534d56,59.87444215035409,29.552007638962564,Береза-2,0,
34257,['Bath House'],0,,546f6dc8498e985ea6068c59,60.006881,29.821248,Баня,0,Shop & Service
34293,['Grocery Store'],0,,4ed0f3c56c2510ace18e011c,60.01086770529672,29.800237692220037,пяторочка,0,Shop & Service
34356,['Skating Rink'],0,,4f256b0be4b0ed3399631614,59.98536752980864,29.798731030942285,Каток в Кронштадте,0,Outdoors & Recreation
34395,['Fountain'],0,,4fafec19e4b0861ead25f19c,59.98460167264767,29.799204454217538,фонтан у водонапорной башни,0,Outdoors & Recreation
34489,['Fire Station'],0,,50f97571e4b0a17a61d96284,59.99414154796341,29.76533979177475,Пожарно-спасательная часть № 47,0,Professional & Other Places
34495,['Convenience Store'],0,,5107ec137e2745d3c7c125a1,59.9886887477682,29.78684152026328,Дикси,0,Shop & Service
34496,['Music School'],0,,50aa17e4e4b0702a8374ddcc,59.98817901128523,29.788159244941486,Детская музыкальная школа № 8,0,Professional & Other Places
34538,['Student Center'],0,,565dbbf0498eda6dfb3a9c9e,59.98553974510323,29.787819385528564,Подростково-молодежный клуб «Маяк»,0,College & University
34566,['Factory'],0,,4f12b30ae4b072565df844cd,59.98473104656088,29.784081545072333,Кронштадтский морской завод,0,Professional & Other Places
34571,['Bridge'],0,,4f6dab6be4b0a235d6d20100,59.98666097496845,29.78028660017166,Пеньковый мост,0,Outdoors & Recreation
34594,['College Soccer Field'],0,,4fd72bc1be77b2ffdcea3875,59.987435539905235,29.787148315336868,Поле школы №427,0,College & University
34692,['Park'],0,,4fbe611be4b09e81e6a69d63,59.992589285427826,29.78104680776596,Советский (Екатерининский) сквер,0,Outdoors & Recreation
34697,['Pool'],0,,51861f0c498e46caf69b8f55,59.989773850126774,29.78049159049988,Доковый бассейн,0,Outdoors & Recreation
34709,['Indie Movie Theater'],0,,4e5e5a6118a8c46e08343038,59.9943035565316,29.778064191341404,Кинотеатр Бастион,0,Arts & Entertainment
34718,['Monument / Landmark'],0,,56f6728d498e615543219fe7,59.992215324769255,29.778141975402832,Памятник Адмиралу Федору Ушакову,0,Professional & Other Places
34729,[],0,,51739d27498efc18ba36b0c8,59.99191812288201,29.779483224923098,Прокуратура Кронштадт,0,
